frame_id,x,y,ekf_vx,ekf_vy,ekf_ax,ekf_ay,confidence,detected,track_id,height_meters,smoothed_vx,smoothed_vy,smoothed_velocity,smoothed_direction_angle,smoothed_direction,velocity_mps
40,1915.6104671958315,1217.0015974146813,26.58545239489213,16.675639293533692,2.675395743587414,3.9146934097213606,0.9235094785690308,True,1,1.7462933381209607,26.58545239489213,16.675639293533692,18.848901643654106,311.66301278813677,SE,1.0461140412228027
41,1919.5521316712716,1215.0436635882932,26.321028895813733,15.012707840316795,2.5182827335476867,3.429488591877906,0.9228232502937317,True,1,1.749919141503161,26.321028895813733,15.012707840316795,18.918559973155507,312.2882951159878,SE,1.0499800785101305
42,1924.600573363578,1212.613198525081,26.544126459629055,13.254414137426357,2.457106885889464,2.9552993581262768,0.9175264835357666,True,1,1.7544200027313313,26.544126459629055,13.254414137426357,19.181353315718713,314.0079741704399,SE,1.0645651090223887
43,1932.7402969923821,1212.8431750005245,28.06486168900609,12.759386915188083,2.6276342058839095,2.7477634916787053,0.9435449242591858,True,1,1.753994120369399,28.06486168900609,12.759386915188083,19.627309120199218,316.5277959738205,SE,1.0893156561710566
44,1935.4603670647543,1214.1691523299248,27.314534541041386,12.73250490633346,2.4066068117274892,2.6334479538605122,0.9410947561264038,True,1,1.7515386067964354,27.314534541041386,12.73250490633346,20.23328625125426,319.36571121779883,SE,1.1229473869446114
45,1941.291380572308,1213.6284551079982,27.729324576373806,11.900516064139884,2.3842751736758556,2.3750328915488623,0.8883466720581055,True,1,1.7525398979481515,27.729324576373806,11.900516064139884,20.976857460872,322.11990033106645,SE,1.164215589078396
46,1944.518580963546,1212.4232341238292,27.185872322140828,10.853017302538767,2.2113360778447446,2.0919317654877907,0.9588179588317871,True,1,1.7547717886595757,27.185872322140828,10.853017302538767,21.821589269332062,324.6700850407572,SE,1.2110982044479295
47,1953.1450034625548,1211.9938333206596,28.71635310180987,10.18996363314419,2.3774286948774783,1.8963082566931915,0.9126542806625366,True,1,1.755566975332112,28.71635310180987,10.18996363314419,22.73592945487899,327.1049278933676,SE,1.261844084745784
48,1955.3980906095383,1211.2796852165634,27.74580555437642,9.408586890907062,2.144065537563311,1.6801786067026763,0.9512572884559631,True,1,1.7568894718211787,27.74580555437642,9.408586890907062,23.68283537066927,329.3922917590615,SE,1.3143973630721444
49,1957.81087460866,1210.0320171445856,26.948935215511213,8.467763910535782,1.9511183628159898,1.447659335322806,0.8804179430007935,True,1,1.7591999682507673,26.948935215511213,8.467763910535782,24.62654537087432,331.47737635840247,SE,1.3667732680835247
50,1957.899674257984,1209.2047002262318,25.30743015026376,7.707808162764703,1.6396151445051994,1.252011107061686,0.9441257119178772,True,1,1.7607320366180894,25.30743015026376,7.707808162764703,25.534517129440186,333.3431669103731,SE,1.4171657006839302
51,1965.241165027454,1206.8087993943238,26.319829901635945,6.413580749528547,1.732252601443363,0.9798641046314478,0.8930138945579529,True,1,1.7651688900105116,26.319829901635945,6.413580749528547,26.38367735938489,335.10486943318745,SE,1.4642940934458615
52,1967.8124084868748,1203.9040269261059,25.606871207525014,4.959384235426786,1.5703094318641653,0.6840893938954153,0.9329190254211426,True,1,1.7705480982849893,25.606871207525014,4.959384235426786,27.149844312380946,336.8178926387049,SE,1.5068163593371424
53,1972.804593865558,1200.383093551426,25.668603527102714,3.3417394840571872,1.5226251840404763,0.3733832134016741,0.865426242351532,True,1,1.7770683452751368,25.668603527102714,3.3417394840571872,27.815855801163735,338.47170854667127,E,1.5437799969645873
54,1976.5664582942036,1195.5566994643073,25.349131671491886,1.3107923576706983,1.423685591883449,0.00163169735140839,0.9439435005187988,True,1,1.7860061121031348,25.349131671491886,1.3107923576706983,28.368758727209958,340.1464800959375,E,1.5744661093601526
55,1980.795225558238,1188.7458610593105,25.23161291933865,-1.3603389922221085,1.3552316768456434,-0.467133015912861,0.9646456837654114,True,1,1.7986187758160916,25.23161291933865,-1.3603389922221085,28.801214630404527,341.9499678739371,E,1.5984674119874511
56,1981.427662298344,1179.2509497447925,23.935426729730622,-4.926108381093661,1.1270270256595465,-1.0796616136267803,0.9418439865112305,True,1,1.8162019449170508,23.935426729730622,-4.926108381093661,29.111022207155706,344.02040153467846,E,1.6156617324971416
57,1981.5573216107025,1167.7001837466246,22.50765186214397,-9.080104430429923,0.8879576769537555,-1.771716092246753,0.9443933367729187,True,1,1.8375922523210657,22.50765186214397,-9.080104430429923,29.29951881254395,346.4900202130649,E,1.6261232940961892
58,1985.2114800168033,1154.222790255565,22.249434811090804,-13.726150486737426,0.808502238270558,-2.5199305559995313,0.9343678951263428,True,1,1.8625503884156203,22.249434811090804,-13.726150486737426,29.374216630520472,349.4951910951722,E,1.630269022993886
59,1983.1910680752276,1141.2040712423573,20.20379303577548,-17.967941502887243,0.5055005069637759,-3.171366151664618,0.9115312695503235,True,1,1.8866591273289681,20.20379303577548,-17.967941502887243,29.347391935201728,353.185272744571,E,1.6287802524036958
60,1985.2545725285358,1126.189891617989,19.57915521370602,-22.776050826509987,0.3911144118214752,-3.903283293813788,0.9324122667312622,True,1,1.914463163670391,19.57915521370602,-22.776050826509987,29.235441936229982,357.62038310615907,E,1.622567027460764
61,1984.4159072072155,1109.7706909990047,18.149499833649223,-27.926529850540014,0.17956146993699615,-4.679228554075893,0.9401912093162537,True,1,1.9448690907425839,18.149499833649223,-27.926529850540014,29.062697711119014,2.8781529600578906,E,1.6129797229671052
62,1988.4765777689088,1091.07643377539,18.110472430567388,-33.526780303596475,0.14280084352437217,-5.484687635706794,0.9370937347412109,True,1,1.9794880856011297,18.110472430567388,-33.526780303596475,28.854990569771246,8.939923219425324,E,1.601451976622304
63,1988.2666508664586,1070.8437798831908,16.87759510828347,-39.507753441490266,-0.03849228042817546,-6.344137419587467,0.9512341022491455,True,1,2.016955963179276,16.87759510828347,-39.507753441490266,28.63993104024604,15.739714105457551,E,1.589516172733655
64,1991.1598292095928,1051.1654959753182,16.59098732224421,-44.98800278184349,-0.09821263929290525,-7.082008252516612,0.9216998815536499,True,1,2.053397229675337,16.59098732224421,-44.98800278184349,28.451417587566745,23.061579445895678,NE,1.5790536761099543
65,1991.4526254549696,1032.0247670700653,15.577084111065519,-49.958668079647744,-0.23670742652816415,-7.700074783092711,0.8628427982330322,True,1,2.0888430239443236,15.577084111065519,-49.958668079647744,28.324006451357622,30.6252834339194,NE,1.5719823580503478
66,1992.4178863442337,1013.565167503765,14.798944282590888,-54.39454764553597,-0.3391624121239806,-8.197619973840169,0.8954077959060669,True,1,2.1230274675856204,14.798944282590888,-54.39454764553597,28.292385934518826,38.078164493336864,NE,1.5702274193657948
67,1993.5470354425868,997.0107336467225,14.13902606805432,-57.93212022771702,-0.41845747170432557,-8.52245653619602,0.8615046739578247,True,1,2.1536838265801435,14.13902606805432,-57.93212022771702,28.389792026776583,45.12655544850495,NE,1.5756334574861002
68,1994.571900292014,979.8726629044386,13.47226599844434,-61.447433280581215,-0.4951708559017722,-8.828334181102836,0.7855374217033386,True,1,2.18542099462141,13.47226599844434,-61.447433280581215,28.649489773265,51.54487310563346,NE,1.5900466824162076
69,1991.5344154041227,964.3892271216206,11.78890164176481,-64.15039844444411,-0.674355937180374,-8.981251228761867,0.738688588142395,True,1,2.2140940238488507,11.78890164176481,-64.15039844444411,29.101311020979182,57.219511820814596,NE,1.6151227616643444
70,1987.3995924864978,952.3912546816407,9.930555954822593,-65.3088587319536,-0.8529616114220717,-8.843900515399966,0.7245945930480957,True,1,2.236312491330295,9.930555954822593,-65.3088587319536,29.769052911661277,62.11921951715457,NE,1.6521824365972007
71,1987.0554962101419,944.7731063167687,9.202074214100982,-64.80661391681845,-0.8923408207922644,-8.418124814004543,0.7040534615516663,True,1,2.2504201734874654,9.202074214100982,-64.80661391681845,30.66703885346675,66.25910292650657,NE,1.7020206563674045
72,1989.7758408811846,942.6975960786801,9.360803685201962,-62.23443837833383,-0.8207105823423275,-7.635804575162582,0.7118507027626038,True,1,2.2542637109654073,9.360803685201962,-62.23443837833383,31.801588264621383,69.6890950036113,N,1.7649881486864867
73,1992.6043070719616,944.370438545102,9.611844993287205,-58.426551740668316,-0.7329918443742729,-6.668997068698252,0.7304077744483948,True,1,2.251165854546107,9.611844993287205,-58.426551740668316,33.16651584947878,72.48960157940384,N,1.840741629646072
74,1998.6514169996585,947.9843357452592,10.629957519068993,-53.707681850043144,-0.5601015727626212,-5.549629378935465,0.7835960984230042,True,1,2.244473452323594,10.629957519068993,-53.707681850043144,34.74365431531657,74.7131974340347,N,1.9282728145000696
75,2007.2377461933713,953.0472776115781,12.199667156005015,-48.35960602699577,-0.33150562219533897,-4.344798913657373,0.7179149389266968,True,1,2.235097634052633,12.199667156005015,-48.35960602699577,36.50122468504647,76.40877651314791,N,2.0258179700200794
76,2015.741838257745,960.43894606957,13.741035852021401,-42.479406027413916,-0.11089469923023815,-3.1023834664332646,0.6543363928794861,True,1,2.2214093591304263,13.741035852021401,-42.479406027413916,38.394836480257624,77.57488972985952,N,2.130913424654298
77,2019.2828523148885,970.7950364460387,14.080288837905638,-35.7537223109903,-0.010039573196270343,-1.7693993743029577,0.4262220859527588,True,1,2.2022314139888173,14.080288837905638,-35.7537223109903,40.36691278713444,78.22709926152099,N,2.2403636596859613
78,2026.762740638134,981.219662351211,15.33167473858868,-29.282848821383965,0.1726745340122416,-0.531345993573271,0.4372757077217102,True,1,2.182926551201461,15.33167473858868,-29.282848821383965,42.350170384138174,78.28813403005239,N,2.3504344563196686
79,2029.0439555082776,976.8604114065841,15.357345659952946,-29.361842179010576,0.1726745340122416,-0.531345993573271,0.0,False,-1,2.190999238135955,15.357345659952946,-29.361842179010576,44.27641193218855,77.82236151650099,N,2.4573408622364643
80,2027.4554215825824,984.3099467646032,14.492756116245758,-24.535776679676232,0.13138627682670248,0.34020966762731186,0.4892546832561493,True,1,2.1772038022877718,14.492756116245758,-24.535776679676232,46.07042892026062,76.7948281293688,N,2.556908805074464
81,2025.6499500532475,987.929700963798,13.544532373605211,-21.28013002465466,0.06846058996214474,0.8956153170719484,0.43236401677131653,True,1,2.1705005537707445,13.544532373605211,-21.28013002465466,47.65925211737442,75.25331897445083,N,2.6450884925142804
82,2017.4891640755118,990.5201627202534,11.234801836892878,-18.697662346077532,-0.12541538807297062,1.2984070903414504,0.563624382019043,True,1,2.165703402369901,11.234801836892878,-18.697662346077532,48.97499467049941,73.3234843353422,N,2.7181122042127175
83,2011.5535947621217,995.3851152768455,9.542424574419535,-15.402913920330462,-0.2502231499863405,1.8189224628560234,0.7693148851394653,True,1,2.156694230968805,9.542424574419535,-15.402913920330462,49.95711937851297,71.11132269314743,N,2.77262012550747
84,2007.8745060464573,1002.1858937996376,8.43660089823269,-11.540942204016567,-0.3130088547977993,2.4279403427539936,0.8094043731689453,True,1,2.144100196667338,8.43660089823269,-11.540942204016567,50.5564016989163,68.70533745627938,N,2.8058802942898544
85,2003.658193730599,1010.2813265448535,7.291695754123766,-7.43182789880515,-0.37552145323558284,3.063441026303061,0.8353787660598755,True,1,2.1291086545465676,7.291695754123766,-7.43182789880515,50.73702480090433,66.1638350569893,NE,2.8159048764501904
86,1997.2548518580415,1018.2704546751029,5.694293253376637,-3.4831065858051957,-0.47838692076241945,3.6339532189054493,0.8347580432891846,True,1,2.114313972823884,5.694293253376637,-3.4831065858051957,50.47827918998913,63.45120711375505,NE,2.801544495044397
87,1990.3088407779942,1026.7890429241074,4.042335226640946,0.4878567807249897,-0.5831105672397235,4.183827692990484,0.8470084071159363,True,1,2.098538809399801,4.042335226640946,0.4878567807249897,49.77440754928773,60.26607168347143,NE,2.762479618985469
88,1984.0328626349508,1035.5490724091703,2.566430734424423,4.427534493209889,-0.6699108049627319,4.693685816647825,0.8159297704696655,True,1,2.082316532575611,2.566430734424423,4.427534493209889,48.63711822906574,56.60076139463993,NE,2.6993600617131484
89,1977.455017762973,1043.5250442727518,1.1035969749723595,7.799623433598757,-0.7593895771826874,5.108745446694935,0.8113479018211365,True,1,2.067546214309719,1.1035969749723595,7.799623433598757,47.09411969700301,52.22387328399848,NE,2.613723643183667
90,1976.4709962692168,1052.912928243382,0.8395305753712963,11.619664763994717,-0.7401726650327577,5.6003178327280265,0.8004487156867981,True,1,2.050161243993737,0.8395305753712963,11.619664763994717,45.188282152202795,46.49067629076686,NE,2.507949659447255
91,1975.875565204323,1061.3975239669453,0.6414056605907547,14.932673509239471,-0.7216447775481059,5.983661633070864,0.828120231628418,True,1,2.034449029690842,0.6414056605907547,14.932673509239471,42.974552077303606,38.49864082369824,NE,2.38508764029035
92,1978.2168179279508,1070.030481644318,1.0248785861744423,18.181678655547465,-0.656216773246826,6.344255498193548,0.893751323223114,True,1,2.018462071029041,1.0248785861744423,18.181678655547465,40.51985117356941,26.786328237184467,NE,2.248851740133102
93,1983.3594059899715,1078.9601647083903,1.9460921929708042,21.417801164720085,-0.5486788511400404,6.697070765636191,0.8793714046478271,True,1,2.0019256209103884,1.9460921929708042,21.417801164720085,37.900252329497086,9.5341138364885,E,2.1034640042870882
94,1987.7361405617926,1088.0959416863682,2.68508945367006,24.53653924596737,-0.46061085169462673,7.01240886003053,0.9030459523200989,True,1,1.9850075153956146,2.68508945367006,24.53653924596737,35.19483951365868,346.6297110639011,E,1.9533135930080567
95,1990.897138158944,1098.3332079478103,3.1805793701057494,27.85744840628329,-0.392816850384146,7.3489277624833145,0.8846961855888367,True,1,1.9660496149114626,3.1805793701057494,27.85744840628329,32.48836694555194,323.3695609251871,SE,1.8031043654781325
96,1994.383151724306,1109.3008713839904,3.73105670834264,31.269527964628207,-0.32175670536077383,7.691548851916504,0.9148522615432739,True,1,1.9457391270666844,3.73105670834264,31.269527964628207,29.865220392432043,305.60801665026054,SE,1.6575197317799784
97,1998.0748349810071,1121.1336666278366,4.326151555309818,34.84858024542878,-0.24705656002445106,8.063420779080785,0.9049264788627625,True,1,1.923826543281784,4.326151555309818,34.84858024542878,27.40772358249591,293.92969580798984,SE,1.5211286588285229
98,2000.8337815822792,1133.5534924425385,4.713720367852237,38.37170198575276,-0.19245109094863375,8.393663616984234,0.9013243913650513,True,1,1.9008268658471508,4.713720367852237,38.37170198575276,25.19080003598052,286.52717433185546,S,1.3980894019969188
99,2003.4262020404674,1146.0219997749234,5.058203246371393,41.729923059942564,-0.1445516317250568,8.687489537796065,0.9064122438430786,True,1,1.8777370374538456,5.058203246371393,41.729923059942564,23.276420803124072,281.86219450407486,S,1.291841354573386
100,2006.4527828289797,1158.7574427493812,5.470496169523659,45.005348592007735,-0.09384856606312297,8.957894342867318,0.9164015650749207,True,1,1.8541528837974424,5.470496169523659,45.005348592007735,21.719712227178412,278.97302899795005,S,1.2054440286084018
101,2007.3719331863465,1171.6284242703125,5.487475633470941,48.1189032605531,-0.07656971972108151,9.189812752608596,0.8743462562561035,True,1,1.8303177328327545,5.487475633470941,48.1189032605531,20.561733305757016,277.24600858036484,S,1.1411761984695143
102,2010.708483895092,1185.2150598869382,5.940582704929654,51.33576912613687,-0.025995102041892648,9.43277127580236,0.9287739396095276,True,1,1.8051572965056701,5.940582704929654,51.33576912613687,19.83041768085626,276.3129846060784,S,1.1005881812875224
103,2011.4349670465417,1198.1107887968926,5.896984713763348,54.08087537251078,-0.01940868309455573,9.581720590817374,0.925142228603363,True,1,1.7812763170427917,5.896984713763348,54.08087537251078,19.539480264500387,276.1680345022172,S,1.0844411546797716
104,2011.0996863138864,1208.4976562432842,5.610165594375429,55.72941946793685,-0.04366795356382997,9.529195793294283,0.9293171763420105,True,1,1.7620413773272516,5.610165594375429,55.72941946793685,19.688515322887184,276.3350762193178,S,1.0927126004202385
105,2012.3064606937166,1220.1620447385312,5.63323722237749,57.810026185324126,-0.038828798343093975,9.56854893030225,0.9409106373786926,True,1,1.7404406578916087,5.63323722237749,57.810026185324126,20.26547333908891,276.48106932822157,S,1.1247337703194344
106,2013.5629182039143,1232.7052890279451,5.659361466840066,59.98679613653795,-0.033562189343442496,9.612018700026296,0.9064844250679016,True,1,1.7172124277260274,5.659361466840066,59.98679613653795,21.24848106799311,276.5558061440777,S,1.1792906992736176
107,2014.0401386987096,1246.4786388293678,5.566818636267848,62.442799880870055,-0.033906928958969185,9.702281916761676,0.9323044419288635,True,1,1.6917062243900598,5.566818636267848,62.442799880870055,22.606773505360763,276.5359641020616,S,1.2546759295475223
108,2015.232375482776,1260.8190449641345,5.602459707317596,64.95577119189447,-0.024478738948482088,9.800730462771206,0.9327639937400818,True,1,1.665149916733084,5.602459707317596,64.95577119189447,24.301095135171266,276.4310382081994,S,1.348710780002005
109,2016.4983506729245,1275.0366741632984,5.648240394131795,67.32136306185792,-0.015927250294270702,9.876849793545537,0.9024997353553772,True,1,1.63882097377167,5.648240394131795,67.32136306185792,26.287510431846734,276.2729361783391,S,1.4589568289674937
110,2017.108266361821,1289.55434537201,5.559882727240919,69.4992453604169,-0.020337294511288326,9.900842714596049,0.8918541669845581,True,1,1.6119363974592407,5.559882727240919,69.4992453604169,28.519373273311842,276.083096056917,S,1.5828252166688073
111,2016.2413266196127,1302.9315720902227,5.208060881295364,71.17050458577404,-0.048493201248140674,9.8413238946941,0.9097341895103455,True,1,1.5871637553884765,5.208060881295364,71.17050458577404,30.949382928444926,275.86876956865865,S,1.7176907525286933
112,2014.615393591927,1315.5477121465103,4.70598948530744,72.35235453551071,-0.09260494643267764,9.688343825357341,0.9126366972923279,True,1,1.5638005330620177,4.70598948530744,72.35235453551071,33.52996221127849,275.63639461501134,S,1.860912902725956
113,2011.9684518071656,1327.7661507449345,4.038815686494664,73.29477487861749,-0.149502720428952,9.500664081969926,0.9171800017356873,True,1,1.541173794916788,4.038815686494664,73.29477487861749,36.21537494706277,275.3912320378849,S,2.0099533095619835
114,2009.1245495194546,1340.3266244214904,3.34778117726701,74.1807099269589,-0.20756015173848755,9.302609011191706,0.9229906797409058,True,1,1.5179136584787214,3.34778117726701,74.1807099269589,38.964459935381505,275.13133485599457,S,2.1625275264136734
