frame_id,x,y,ekf_vx,ekf_vy,ekf_ax,ekf_ay,confidence,detected,track_id,height_meters,smoothed_vx,smoothed_vy,smoothed_velocity,smoothed_direction_angle,smoothed_direction,velocity_mps
0,1947.542724609375,985.7960205078125,0.0,0.0,0.0,0.0,0.9558175802230835,True,1,2.1744518138744215,0.0,0.0,0.0,0.0,E,0.0
1,1946.0592294287208,986.8814019975581,-0.049266946460736365,0.036045559797863794,-0.0008180787651609217,0.000598537339278198,0.9453308582305908,True,1,2.17244184815267,-0.049266946460736365,0.036045559797863794,0.040696788815206636,288.09530634035684,S,0.00220983563266572
2,1939.9127469084626,984.2044670887191,-3.1630390055048068,-1.3256030379914927,-0.36201463550326374,-0.15737417990917918,0.9580942988395691,True,1,2.1773991350208908,-3.1630390055048068,-1.3256030379914927,1.5446074802994585,214.0440431581551,SW,0.0838721861802606
3,1945.427178001512,983.602620736173,2.602785249908262,-1.6991873278108005,0.9143783383152709,-0.23294686148016175,0.95259028673172,True,1,2.1785136653033836,2.602785249908262,-1.6991873278108005,2.002338235047576,184.49595381728176,W,0.10872696616308337
4,1945.7643070168115,981.8037595149326,2.5845516865166847,-3.463137366498008,0.8578975484732868,-0.7501848724580749,0.9589812755584717,True,1,2.181844889787162,2.5845516865166847,-3.463137366498008,2.05876670679659,145.7376040485949,NW,0.11179103217905484
5,1940.7106988596759,980.1685325679066,-4.152488443491326,-4.843248292211035,-1.7072360105615152,-1.2136202500708355,0.9473043084144592,True,1,2.18487308783721,-4.152488443491326,-4.843248292211035,2.2217176795283198,97.09860903622543,N,0.12063926999838777
6,1944.3596436479404,980.2536569114195,1.1076405697205574,-3.829140224277031,0.6789683229545256,-0.6850385917281857,0.9460812211036682,True,1,2.1847154501640382,1.1076405697205574,-3.829140224277031,2.420602377037244,84.90466301930269,N,0.13143870907312233
7,1943.7029468430896,977.5849486035945,0.14514462449462084,-6.412633521271861,0.1660000707635011,-1.8481069283111249,0.9508728384971619,True,1,2.189657502585936,0.14514462449462084,-6.412633521271861,2.627983517185888,84.27648027565576,N,0.14269950498319373
8,1942.1028297121666,975.5718042145548,-1.8451375323623018,-7.790279009889863,-0.8539822814557766,-2.378259078567694,0.9445681571960449,True,1,2.1933855477508244,-1.8451375323623018,-7.790279009889863,2.837000012738157,85.83057780741174,N,0.15404910069168193
9,1943.053254141481,974.4971296044961,-0.4131177358999797,-7.787933672544575,-0.02359084601953454,-2.1555570894374716,0.929578959941864,True,1,2.1953756859176,-0.4131177358999797,-7.787933672544575,3.0453269039316995,87.31184915437362,N,0.16536125088349127
10,1940.5187186899684,973.5752690084853,-3.371101723452559,-7.494595426057985,-1.5900036677169633,-1.7849488761255352,0.9543102979660034,True,1,2.197082835169472,-3.371101723452559,-7.494595426057985,3.252712584711875,89.19658871696349,N,0.17662229334985483
11,1944.2626305438573,971.1765640855336,1.5323256696998884,-8.895302896958194,1.1611277353383866,-2.33902685604059,0.928213894367218,True,1,2.2015248813230857,1.5323256696998884,-8.895302896958194,3.4591839973524516,90.28398165429469,N,0.18783369105623812
12,1943.8004273649578,970.856240775573,0.8598276995348142,-7.695711786142541,0.6956042450551634,-1.4818447169207478,0.9366820454597473,True,1,2.2021180726378278,0.8598276995348142,-7.695711786142541,3.660671274968324,91.02300685057007,N,0.19877445023077997
13,1937.3470191332492,969.4143348684264,-6.437218923562929,-7.917733379587708,-3.0679984152725224,-1.4510127899882994,0.9445993304252625,True,1,2.204788268762173,-6.437218923562929,-7.917733379587708,3.8588442592092376,92.29385297993007,N,0.2095352432750616
14,1943.5603472073933,971.48888564392,1.1287963428792307,-4.203912902793366,0.9263320212569623,0.5043358638534434,0.9400001168251038,True,1,2.200946508066815,1.1287963428792307,-4.203912902793366,4.044565313859181,92.68297672600086,N,0.2196198965425535
15,1943.5647438767464,973.2247186318588,1.0654376734039381,-1.4424713053175733,0.8119673800588013,1.7606744813717539,0.9464315176010132,True,1,2.197732002533595,1.0654376734039381,-1.4424713053175733,4.422048547968332,93.40731328649605,N,0.24011723615468045
16,1942.099819586836,973.7033082712984,-0.48515525977323104,-0.365305652852237,0.037370659215287705,2.0939059616424367,0.9445071220397949,True,1,2.1968457254235214,-0.48515525977323104,-0.365305652852237,4.779254434560736,93.6786824358066,N,0.25951351579664794
17,1941.452568859346,976.6024229692016,-1.0178054087481814,2.907347408939836,-0.19772260887710244,3.340566594888747,0.9442140460014343,True,1,2.1914769945014783,-1.0178054087481814,2.907347408939836,4.976114326450759,94.08391595051027,N,0.2702030079262762
18,1943.5921020375727,980.8731034523852,1.1488017683122103,6.979369865739464,0.7228150487888234,4.758986684881142,0.9449182152748108,True,1,2.1835683269400272,1.1488017683122103,6.979369865739464,5.175679686688859,95.3744614307265,N,0.2810394069872051
19,1944.7175954489726,985.933763217763,2.0889562845837375,11.15247400631746,1.040114428568509,6.041708061566859,0.9464215040206909,True,1,2.17419673478192,2.0889562845837375,11.15247400631746,5.396230518872254,96.25059868299884,N,0.29301531717476337
20,1947.9145174164282,990.0458712842719,4.70738846656504,13.910256135610258,1.967630230322813,6.643272640323444,0.9500017762184143,True,1,2.1665817198439408,4.70738846656504,13.910256135610258,5.602036445849307,96.07590574864913,N,0.3041905790096173
21,1950.1759267781079,994.4860319522263,6.180270110214827,16.528308246386263,2.3667649596652875,7.121848891683516,0.9420029520988464,True,1,2.1583592000884697,6.180270110214827,16.528308246386263,5.796978687149554,97.13835550611284,N,0.31477594271222076
